"","pid","qa001b","gender","dispatch","qg12","qg10","qg1001","qg901","qg702","qn4003","qg401","qg406","qg15","qn10025","qn6011","qn6014","qn6018","qea0","qp605","qu201","qu202","qu802","qu702","w01","kwa2_b_1","qn203","qn4001","qn201_b_1","qn202"
"3693",620173104,NA,1,"Contract",1e+05,1,200,450,1500,1,4,4,1,5,6,8,6,1,"城镇治疗",1,1,4,7,7,1,5,5,0,0
"3694",620173105,NA,1,"Contract",20000,1,NA,700,1000,5,3,3,78,5,8,6,9,1,"公费治疗",1,1,4,1,7,4,5,5,7,7
"3695",620182103,NA,1,"Contract",78000,1,492,NA,NA,1,3,5,78,5,8,5,9,2,"城镇治疗",1,1,5,1,7,NA,5,NA,1,3
"3696",620182501,NA,0,"Contract",60000,1,980,NA,NA,5,3,4,78,3,10,10,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"3697",620186103,NA,1,"Contract",60000,5,NA,NA,NA,5,4,2,78,8,10,10,8,2,"新型农村",1,1,5,2,5,NA,5,5,0,7
"3698",620190104,NA,1,"Dispatch",43000,5,NA,257,NA,5,4,4,78,6,9,10,10,2,"新型农村",1,1,5,1,3,NA,5,5,7,7
"3699",620201551,NA,0,"Contract",50000,1,300,600,NA,5,4,5,79,6,8,10,10,2,"城镇治疗",1,1,5,1,7,NA,5,1,0,7
"3700",620213103,NA,1,"Contract",40000,1,468,488,1500,5,2,4,78,7,7,7,6,2,"城镇治疗",1,5,3,7,5,1,5,NA,3,3
"3701",620233551,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,7,7,9,2,"新型农村",1,1,4,NA,5,NA,5,5,0,7
"3702",620236101,NA,1,"Contract",31000,5,NA,200,200,5,4,4,79,2,9,8,8,2,"新型农村",5,5,1,NA,3,NA,NA,5,5,NA
"3703",620236104,NA,0,"Contract",24000,5,NA,NA,NA,5,4,4,79,5,7,5,3,2,"新型农村",1,5,4,7,4,1,5,5,2,7
"3704",620239103,NA,0,"Contract",39600,1,476,700,NA,5,3,3,78,6,8,8,7,2,"城镇治疗",1,1,5,1,7,NA,5,NA,0,7
"3705",620240103,NA,0,"Contract",50000,1,300,350,NA,1,3,2,2,5,8,7,8,2,"城镇治疗",1,5,5,1,6,NA,5,5,0,7
"3706",620240603,NA,1,"Contract",72000,1,280,500,NA,1,4,2,1,5,10,10,10,2,"城镇治疗",1,5,4,7,6,NA,5,5,0,3
"3707",620247501,NA,0,"Contract",30000,1,168,300,NA,5,4,4,78,1,7,8,8,2,"新型农村",1,5,5,NA,3,NA,5,5,0,7
"3708",620253101,NA,1,"Dispatch",NA,NA,NA,NA,NA,5,2,2,78,5,7,6,7,2,"公费治疗",5,5,2,NA,NA,NA,NA,5,3,NA
"3709",620253105,NA,1,"Contract",6000,1,NA,200,NA,5,1,2,79,3,10,10,10,1,"城镇治疗",1,1,5,1,5,NA,5,5,0,0
"3710",620260108,NA,0,"Contract",45000,5,NA,394,NA,5,4,4,2,6,5,7,5,2,"新型农村",1,1,4,NA,4,NA,5,5,3,7
"3711",620261105,NA,0,"Contract",12000,5,NA,NA,NA,5,4,4,78,8,10,8,10,1,"新型农村",1,5,2,7,4,4,1,5,0,7
"3712",620263105,NA,1,"Contract",50000,5,NA,NA,NA,5,4,2,79,7,8,5,5,2,"新型农村",1,5,5,1,3,NA,5,5,0,1
"3713",620273104,NA,0,"Dispatch",20000,5,NA,200,NA,5,4,5,79,3,10,8,10,1,"新型农村",1,5,3,7,4,4,5,5,0,7
"3714",620274103,NA,1,"Contract",35000,5,NA,NA,NA,5,4,3,79,0,3,2,3,2,"新型农村",1,5,1,7,3,NA,5,5,0,0
"3715",620309105,NA,1,"Contract",60000,5,NA,0,NA,5,4,4,78,7,8,6,2,1,"新型农村",1,5,4,4,5,NA,5,5,2,7
"3716",620310103,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,10,10,10,2,"新型农村",1,5,4,NA,4,NA,5,5,0,7
"3717",620310104,NA,1,"Contract",15000,5,NA,252,NA,5,3,3,79,5,10,9,10,2,"新型农村",1,5,4,NA,4,NA,5,NA,0,7
"3718",620312601,NA,0,"Contract",9600,5,NA,NA,NA,5,1,4,78,3,6,7,6,2,"新型农村",1,5,3,1,6,NA,5,5,0,7
"3719",620319103,NA,1,"Contract",10000,5,NA,NA,NA,5,5,4,79,6,8,8,7,1,"新型农村",1,1,4,NA,7,4,5,5,0,7
"3720",620320103,NA,0,"Contract",50400,1,350,650,NA,5,4,4,79,7,4,8,7,1,"城镇治疗",1,1,4,1,6,1,5,5,1,1
"3721",620332104,NA,0,"Contract",18000,5,NA,300,NA,5,4,4,78,5,7,8,7,2,"城镇治疗",1,1,4,1,5,NA,5,5,2,3
"3722",620333101,NA,1,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,9,7,7,2,"新型农村",1,5,5,NA,NA,NA,5,NA,7,7
"3723",620333104,NA,0,"Dispatch",30000,1,293,0,800,5,4,4,79,6,10,8,7,2,"补充医疗",1,5,5,1,5,NA,5,5,2,7
"3724",620334101,NA,1,"Contract",NA,NA,NA,NA,NA,5,4,4,79,2,10,10,0,2,"新型农村",1,5,1,NA,NA,NA,5,5,0,4
"3725",620341104,NA,0,"Contract",15000,5,NA,NA,NA,5,3,4,78,10,5,5,5,2,"新型农村",1,5,4,3,4,1,5,5,1,1
"3726",620341105,NA,0,"Contract",NA,NA,NA,NA,NA,5,4,4,78,5,10,10,10,2,"新型农村",1,5,4,NA,3,1,5,5,0,1
"3727",620341107,NA,1,"Contract",36000,1,800,1200,NA,5,4,4,78,5,10,10,10,2,"城镇治疗",1,1,4,1,7,NA,5,NA,0,6
"3728",620341603,NA,0,"Contract",36000,1,800,1200,NA,5,2,4,2,3,8,6,6,2,"城镇治疗",1,5,5,1,7,NA,5,1,1,5
"3729",620374102,NA,1,"Dispatch",60000,5,NA,NA,NA,5,4,4,79,6,8,10,8,2,"新型农村",1,5,5,7,NA,NA,5,5,3,2
"3730",620386531,NA,1,"Contract",30000,1,NA,NA,NA,1,4,3,79,5,8,7,8,2,"城镇治疗",1,1,4,7,NA,NA,5,5,7,7
"3731",620389103,NA,0,"Contract",68000,1,730,1000,NA,5,4,2,78,4,9,7,7,1,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"3732",620394101,NA,1,"Contract",83900,1,380,900,NA,1,3,4,2,6,10,10,8,2,"城镇治疗",1,1,4,1,NA,NA,5,5,7,7
"3733",620396101,NA,0,"Contract",50000,1,300,300,NA,5,4,4,79,3,10,10,10,2,"城镇治疗",1,1,5,1,6,NA,5,5,1,3
"3734",620396102,NA,1,"Contract",42000,1,350,350,NA,5,4,4,78,5,8,8,5,2,"城镇治疗",1,1,4,1,7,NA,5,NA,0,7
"3735",620404102,NA,1,"Contract",60000,1,300,300,NA,1,4,4,2,5,10,10,0,2,"城镇治疗",1,5,3,3,NA,NA,5,5,4,7
"3736",620404104,NA,1,"Contract",50000,1,340,600,200,1,5,5,1,5,5,5,5,1,"城镇居民",1,1,5,1,7,NA,5,5,2,2
"3737",620415101,NA,1,"Dispatch",1e+05,1,1060,1000,NA,1,2,4,78,3,10,7,9,2,"城镇治疗",1,1,4,1,9,NA,5,NA,1,7
"3738",620415104,NA,1,"Contract",40000,5,NA,NA,NA,5,4,4,3,5,10,10,8,2,"城镇居民",1,1,4,2,7,1,5,5,0,5
"3739",620416104,NA,0,"Contract",8000,5,NA,NA,NA,5,5,4,78,6,5,5,4,2,"城镇居民",1,5,2,1,5,NA,5,5,0,2
"3740",620418531,NA,1,"Contract",80000,1,600,600,NA,1,5,5,78,10,5,5,1,2,"城镇治疗",1,5,5,1,6,NA,5,1,2,2
"3741",620420101,NA,1,"Dispatch",30000,5,NA,NA,NA,5,4,3,79,5,10,10,10,2,"新型农村",1,1,1,7,NA,NA,5,5,7,7
"3742",620420104,NA,1,"Contract",6000,1,NA,NA,NA,5,4,4,78,5,8,4,8,2,"一无所有",1,1,5,1,7,NA,5,NA,0,7
"3743",620422101,NA,1,"Contract",80000,5,NA,NA,NA,5,4,4,78,3,9,8,6,2,"新型农村",1,5,4,1,5,NA,5,5,2,7
"3744",620425104,NA,1,"Contract",35000,1,40,600,NA,5,3,3,78,1,8,9,5,1,"新型农村",1,1,5,1,6,NA,5,5,1,7
"3745",620427104,NA,1,"Dispatch",80000,5,NA,300,NA,5,5,5,78,8,10,10,8,2,"城镇治疗",1,1,5,1,5,1,5,5,2,7
"3746",620430106,NA,0,"Contract",57600,1,200,200,NA,5,3,4,78,2,10,5,10,2,"城镇治疗",1,5,5,7,5,NA,5,5,0,7
"3747",620433102,NA,1,"Contract",30000,5,NA,NA,NA,5,2,1,79,1,10,10,10,2,"新型农村",1,5,5,7,4,1,5,5,0,2
"3748",620434103,NA,1,"Dispatch",33000,5,NA,NA,NA,5,3,4,78,6,5,5,6,2,"城镇治疗",1,1,4,3,6,NA,5,5,1,7
"3749",620437102,NA,1,"Contract",30000,5,NA,NA,NA,5,3,3,78,3,10,10,10,2,"新型农村",1,5,3,3,4,1,5,5,0,7
"3750",620437104,NA,1,"Dispatch",7000,5,NA,NA,NA,5,4,2,78,3,10,10,10,1,"新型农村",1,1,4,NA,5,NA,5,5,3,7
"3751",620443103,NA,1,"Contract",0,5,NA,NA,NA,5,1,1,79,1,9,8,8,1,"城镇治疗",1,1,5,1,7,NA,5,5,1,2
"3752",620448104,NA,0,"Contract",55000,1,938,500,NA,5,4,4,78,5,5,7,6,2,"城镇治疗",1,1,5,1,7,NA,5,NA,1,1
"3753",620451103,NA,1,"Contract",60000,1,750,NA,NA,5,4,4,78,9,7,9,9,2,"城镇治疗",1,1,4,1,7,77,5,NA,0,7
"3754",620460104,NA,1,"Contract",50000,1,500,1000,NA,1,4,4,78,3,6,8,6,2,"公费治疗",1,1,4,1,7,1,5,NA,7,7
"3755",620467104,NA,1,"Contract",30000,1,200,500,NA,1,4,3,78,6,8,7,7,1,"城镇治疗",1,1,5,1,7,1,5,5,7,7
"3756",620476431,NA,0,"Contract",21000,5,NA,327,500,5,4,4,1,2,10,10,7,2,"新型农村",1,1,5,1,5,NA,5,5,2,7
"3757",620481102,NA,1,"Dispatch",63000,5,NA,60,600,1,5,5,3,3,10,4,8,2,"城镇治疗",1,5,5,3,NA,NA,5,5,0,0
"3758",620493104,NA,1,"Contract",48000,1,400,400,NA,5,4,4,2,0,10,5,10,2,"城镇治疗",1,1,5,1,4,NA,5,5,2,7
"3759",620493552,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,0,10,10,10,2,"城镇居民",1,5,5,NA,4,NA,5,5,0,7
"3760",620499105,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,4,4,78,6,8,8,7,1,"新型农村",1,1,5,3,5,NA,5,5,0,0
"3761",620500103,NA,1,"Contract",1e+05,1,600,675,3000,5,5,5,3,9,9,10,9,4,"一无所有",1,1,5,1,6,4,5,5,3,2
"3762",620506103,NA,0,"Contract",40000,1,340,340,NA,1,2,4,2,5,7,6,8,1,"城镇治疗",1,5,5,2,7,1,5,5,0,7
"3763",620507101,NA,0,"Contract",15600,5,NA,NA,NA,5,2,4,79,1,10,8,5,2,"新型农村",1,5,3,7,NA,NA,5,5,3,7
"3764",620507103,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,4,79,5,NA,6,6,2,"新型农村",1,5,5,NA,5,4,5,5,0,0
"3765",620516101,NA,1,"Contract",65000,1,400,200,NA,1,4,3,78,3,5,6,5,2,"城镇治疗",1,1,3,1,NA,NA,5,5,3,4
"3766",620521102,NA,1,"Contract",60000,1,450,870,NA,1,2,4,78,7,9,8,9,2,"城镇治疗",1,5,5,7,NA,NA,5,5,3,3
"3767",620521104,NA,1,"Contract",NA,NA,NA,NA,NA,5,4,4,78,6,6,9,7,1,"新型农村",1,1,5,NA,6,NA,5,5,2,5
"3768",620526103,NA,1,"Contract",0,1,0,0,NA,5,4,4,78,7,7,6,4,1,"新型农村",1,1,4,4,7,4,5,5,7,7
"3769",620527103,NA,1,"Dispatch",40000,5,NA,1000,NA,5,2,4,79,5,6,6,6,2,"新型农村",1,5,4,7,5,4,5,5,7,0
"3770",620529101,NA,1,"Dispatch",30000,5,NA,NA,NA,5,1,5,79,8,9,6,8,2,"城镇治疗",5,5,1,NA,NA,NA,NA,NA,7,NA
"3771",620538101,NA,0,"Contract",60000,5,NA,NA,500,5,4,4,78,5,6,7,7,1,"城镇居民",1,1,4,1,7,NA,5,5,3,7
"3772",620542101,NA,1,"Contract",55200,1,760,1200,NA,1,4,4,78,3,10,7,6,2,"公费治疗",5,1,4,1,7,NA,5,NA,0,7
"3773",620548105,NA,1,"Contract",50000,5,NA,NA,NA,5,3,3,1,5,6,9,8,1,"新型农村",1,1,4,1,4,NA,5,5,0,1
"3774",620548106,NA,1,"Dispatch",36000,5,NA,NA,NA,5,2,4,2,6,5,8,8,1,"新型农村",1,5,3,2,3,NA,5,5,2,7
"3775",620548107,NA,0,"Contract",2000,5,NA,NA,NA,5,2,4,78,4,5,9,6,1,"新型农村",1,5,4,2,5,4,5,5,2,3
"3776",620550105,NA,1,"Contract",40000,5,NA,100,NA,5,4,4,2,5,5,5,5,1,"新型农村",1,5,4,5,4,NA,5,5,1,3
"3777",620560101,NA,0,"Contract",NA,NA,NA,NA,NA,5,3,3,78,1,9,5,9,2,"新型农村",5,5,3,NA,5,NA,NA,5,0,NA
"3778",620564104,NA,1,"Contract",35000,5,NA,275,NA,1,3,4,79,3,2,5,3,2,"城镇治疗",1,1,5,7,4,NA,5,5,3,7
"3779",620569104,NA,0,"Dispatch",24000,5,NA,NA,NA,5,4,4,79,8,8,10,10,1,"新型农村",1,1,5,7,4,NA,5,5,0,0
"3780",620587104,NA,1,"Contract",50000,5,NA,NA,NA,5,4,5,78,1,10,8,1,1,"新型农村",1,5,5,6,4,NA,5,5,2,1
"3781",620588104,NA,1,"Contract",36000,1,160,180,500,5,4,4,2,5,10,10,8,1,"新型农村",5,1,5,1,7,1,5,5,7,7
"3782",620591104,NA,1,"Contract",50000,5,NA,NA,NA,5,4,4,79,5,4,5,4,1,"新型农村",1,5,4,7,5,NA,5,5,0,3
"3783",620592104,NA,1,"Dispatch",43000,5,NA,NA,NA,5,2,2,79,6,5,9,9,2,"新型农村",1,5,4,7,4,3,1,5,2,7
"3784",620601101,NA,1,"Contract",30000,5,NA,150,NA,5,3,3,79,8,5,6,9,2,"新型农村",1,5,3,2,NA,NA,5,NA,4,2
"3785",620601102,NA,0,"Contract",25000,5,NA,NA,NA,5,3,3,79,8,5,7,8,2,"新型农村",1,5,3,3,3,NA,5,5,5,3
"3786",620601103,NA,1,"Dispatch",6000,1,0,400,NA,5,4,4,78,8,6,8,8,1,"新型农村",1,5,4,1,5,NA,5,5,3,7
"3787",620602101,NA,1,"Dispatch",12000,5,NA,300,NA,5,3,3,79,3,6,10,5,1,"新型农村",1,1,4,1,5,2,5,1,0,7
"3788",620605101,NA,1,"Contract",40000,5,NA,NA,NA,5,5,5,79,5,6,6,4,2,"新型农村",1,5,5,3,NA,NA,5,NA,7,7
"3789",620624103,NA,1,"Dispatch",40000,5,NA,700,NA,1,4,5,79,3,10,8,5,2,"城镇居民",1,5,5,1,5,NA,5,NA,7,7
"3790",620640103,NA,0,"Contract",NA,5,NA,330,NA,5,4,5,2,8,8,5,3,1,"城镇治疗",1,1,5,1,6,NA,5,5,0,5
"3791",620640104,NA,0,"Dispatch",60000,1,600,500,NA,5,4,4,78,9,5,8,8,1,"城镇治疗",1,1,4,2,7,NA,5,NA,0,7
"3792",620646101,NA,1,"Dispatch",45000,5,NA,NA,NA,5,3,4,2,8,8,5,6,1,"一无所有",5,5,4,NA,4,NA,NA,5,0,NA
"3793",620647103,NA,1,"Dispatch",10000,5,NA,NA,NA,5,4,4,79,3,10,10,10,2,"新型农村",1,5,3,7,0,NA,5,5,0,1
"3794",620657103,NA,1,"Dispatch",70000,1,NA,NA,NA,5,4,4,78,7,5,5,5,2,"城镇居民",1,1,5,1,7,NA,5,5,0,7
"3795",620659101,NA,1,"Dispatch",49200,1,260,280,NA,1,4,4,2,8,10,10,8,2,"城镇治疗",5,1,5,2,NA,NA,5,5,7,7
"3796",620661102,NA,0,"Dispatch",59500,1,1000,NA,NA,1,5,5,78,10,0,10,10,2,"城镇治疗",1,1,5,1,7,NA,5,5,0,7
"3797",620666103,NA,0,"Contract",3800,1,NA,500,NA,5,4,4,78,8,7,8,9,1,"城镇居民",1,1,4,4,7,4,5,5,2,7
"3798",620678103,NA,0,"Contract",48000,1,400,1000,NA,1,4,4,2,5,8,7,5,2,"城镇治疗",1,1,3,1,NA,NA,5,5,2,1
"3799",620681102,NA,0,"Contract",21600,5,NA,NA,NA,5,4,4,78,5,3,5,3,2,"城镇居民",1,5,5,1,NA,NA,5,5,0,0
"3800",620681103,NA,0,"Contract",50000,1,500,600,NA,1,5,5,2,7,3,5,7,2,"城镇治疗",1,1,5,1,7,NA,5,NA,5,7
"3801",620685101,NA,1,"Dispatch",80000,1,800,1000,NA,5,4,4,79,5,5,5,7,2,"城镇治疗",1,1,4,1,NA,NA,5,NA,5,3
"3802",620685102,NA,0,"Dispatch",50000,1,800,1000,NA,1,4,5,78,8,6,8,8,2,"城镇治疗",1,1,5,3,NA,NA,5,5,0,7
"3803",620695101,NA,1,"Contract",60000,5,NA,200,500,5,4,4,78,6,10,8,3,2,"一无所有",1,1,5,1,7,NA,5,NA,7,7
"3804",620695601,NA,0,"Contract",1e+05,5,NA,270,200,5,4,5,2,5,10,10,7,2,"新型农村",1,1,2,1,6,NA,5,5,3,3
"3805",620699103,NA,0,"Contract",20000,5,NA,338,NA,1,2,2,79,3,5,6,8,2,"城镇治疗",1,1,4,7,5,1,5,5,4,7
"3806",620703103,NA,1,"Dispatch",40000,5,NA,NA,NA,5,2,2,79,7,10,10,8,2,"新型农村",1,5,5,7,4,NA,5,5,7,7
"3807",620703501,NA,0,"Contract",37000,5,NA,NA,NA,5,2,3,79,6,8,8,8,2,"新型农村",1,1,5,1,6,NA,5,5,7,7
"3808",620718101,NA,1,"Dispatch",36000,5,NA,0,NA,5,4,3,78,6,9,9,6,2,"新型农村",1,5,4,1,NA,NA,5,5,3,4
"3809",620718103,NA,1,"Dispatch",84000,1,230,540,NA,5,3,4,79,7,8,8,9,1,"一无所有",1,1,4,1,7,NA,5,5,7,7
"3810",620718104,NA,1,"Dispatch",70000,1,242,400,NA,5,4,4,2,5,9,9,8,4,"城镇治疗",1,5,4,1,4,NA,5,5,0,7
"3811",620727104,NA,1,"Contract",45000,5,NA,270,NA,5,4,3,78,5,10,8,10,1,"城镇治疗",1,5,5,1,4,NA,5,5,2,7
"3812",620734103,NA,1,"Contract",50000,5,NA,0,NA,1,4,4,79,3,10,10,6,2,"新型农村",1,5,5,1,3,NA,1,5,0,7
"3813",620735103,NA,1,"Contract",65000,1,196,450,NA,1,1,1,79,1,10,8,8,2,"新型农村",1,5,5,7,6,NA,5,5,0,7
"3814",620735501,NA,0,"Dispatch",42000,5,NA,300,NA,5,2,2,79,6,10,8,9,2,"新型农村",1,5,5,3,4,NA,5,5,0,7
"3815",620736103,NA,1,"Contract",42000,1,200,400,NA,5,4,4,78,3,7,4,6,2,"一无所有",1,1,3,1,7,77,5,5,3,4
"3816",620736551,NA,0,"Contract",12000,5,NA,NA,NA,5,4,4,78,1,10,10,9,2,"一无所有",1,1,5,1,7,NA,5,1,2,6
"3817",620739106,NA,0,"Dispatch",NA,NA,NA,NA,NA,5,2,2,78,3,4,5,4,2,"新型农村",1,5,2,NA,3,NA,5,5,0,1
"3818",620749104,NA,1,"Dispatch",30000,5,NA,NA,NA,5,4,4,1,5,8,10,8,1,"新型农村",1,1,5,1,4,4,5,5,0,7
"3819",620756104,NA,0,"Dispatch",45000,1,500,650,NA,5,4,4,78,6,9,9,8,2,"城镇治疗",1,1,5,3,7,NA,5,5,2,3
"3820",620761103,NA,1,"Contract",65000,1,240,680,NA,5,4,4,78,8,8,8,1,2,"城镇治疗",1,5,5,1,4,NA,5,5,0,7
"3821",620771105,NA,0,"Contract",30000,1,293,228,NA,5,4,4,79,5,5,10,5,2,"新型农村",1,5,3,7,4,NA,5,5,0,0
"3822",620773101,NA,0,"Contract",85000,1,600,1600,NA,1,2,3,78,7,6,8,5,2,"城镇治疗",1,1,4,3,7,NA,5,5,0,2
"3823",620773102,NA,1,"Contract",220000,1,1300,2500,NA,1,2,3,78,3,10,4,6,2,"城镇治疗",1,1,5,1,NA,NA,5,NA,0,7
"3824",620774101,NA,1,"Contract",40000,5,NA,400,NA,5,3,5,79,3,7,5,5,2,"城镇治疗",1,1,5,5,NA,NA,5,NA,7,7
"3825",620774103,NA,0,"Contract",30000,5,NA,NA,NA,5,4,4,79,2,8,7,6,2,"城镇居民",5,5,1,NA,NA,NA,NA,5,7,NA
"3826",620775102,NA,1,"Contract",NA,NA,NA,NA,NA,1,4,4,2,5,6,5,10,2,"城镇治疗",1,1,5,NA,NA,NA,5,5,7,7
"3827",620776101,NA,0,"Contract",3730,1,300,2300,NA,1,5,5,78,2,6,10,8,2,"城镇治疗",5,5,3,NA,NA,NA,NA,5,7,NA
"3828",620776102,NA,1,"Contract",19200,1,50,380,NA,1,1,2,78,5,5,7,6,2,"城镇治疗",1,1,4,2,NA,NA,5,5,4,5
"3829",620781102,NA,1,"Contract",150000,1,80,150,NA,1,4,4,78,4,8,6,10,2,"城镇治疗",1,1,5,2,6,77,5,5,3,5
"3830",620782101,NA,1,"Contract",27600,1,128,800,NA,1,2,2,78,3,9,9,8,1,"城镇治疗",1,1,4,1,NA,NA,5,5,7,3
"3831",620783103,NA,0,"Contract",NA,NA,NA,NA,NA,5,2,3,78,1,10,9,10,2,"城镇居民",1,1,4,NA,7,NA,5,NA,2,7
"3832",620783551,NA,1,"Dispatch",24000,5,NA,NA,NA,5,3,3,78,6,8,5,6,2,"城镇居民",5,5,3,NA,5,NA,NA,5,2,NA
"3833",620784101,NA,0,"Contract",24000,1,32,450,NA,1,2,4,78,3,8,10,8,2,"城镇治疗",5,5,3,NA,NA,NA,NA,5,5,NA
"3834",620784102,NA,1,"Contract",20400,1,65,264,NA,1,2,4,78,0,10,8,3,2,"城镇治疗",5,5,2,NA,NA,NA,NA,5,3,NA
"3835",620785101,NA,1,"Contract",24000,1,64,264,NA,1,1,4,78,2,8,10,10,2,"城镇治疗",5,5,2,NA,NA,NA,NA,NA,7,NA
"3836",620785102,NA,0,"Contract",NA,NA,NA,NA,NA,5,1,1,78,1,10,10,10,2,"城镇居民",5,5,2,NA,NA,NA,NA,5,3,NA
"3837",620788101,NA,1,"Contract",27600,1,64,260,NA,1,2,3,78,0,10,10,10,1,"城镇治疗",5,5,3,NA,NA,NA,NA,NA,7,NA
"3838",620790103,NA,1,"Contract",78000,1,500,1200,NA,1,2,4,78,0,10,6,8,1,"城镇治疗",1,1,5,1,7,NA,5,5,7,6
"3839",620791101,NA,0,"Contract",22000,1,30,355,NA,1,1,2,78,7,7,10,7,2,"城镇治疗",5,5,3,NA,6,NA,NA,5,7,NA
"3840",620791102,NA,1,"Contract",22000,1,30,350,NA,1,1,3,78,7,7,10,7,2,"城镇治疗",5,5,3,NA,5,NA,NA,5,5,NA
"3841",620793103,NA,1,"Contract",12000,1,130,NA,NA,1,1,2,78,7,10,10,10,2,"城镇治疗",5,5,2,NA,NA,NA,NA,5,3,NA
"3842",620794104,NA,1,"Contract",46000,1,550,500,NA,1,4,5,78,7,7,7,8,4,"城镇治疗",5,5,4,NA,7,NA,NA,NA,7,NA
"3843",620795103,NA,1,"Contract",20400,1,67,320,NA,5,1,1,78,5,5,10,8,2,"城镇居民",5,5,2,NA,5,NA,NA,5,5,NA
"3844",620799101,NA,1,"Contract",48000,1,16,427,200,1,4,4,78,8,5,8,5,2,"城镇治疗",5,5,3,NA,7,NA,NA,1,3,NA
"3845",620799102,NA,0,"Dispatch",20400,5,NA,220,NA,1,2,4,78,1,5,6,10,2,"城镇治疗",5,5,4,NA,4,NA,NA,5,3,NA
"3846",620802101,NA,0,"Dispatch",39600,5,NA,335,NA,1,4,4,78,2,5,5,8,2,"城镇治疗",1,5,4,1,NA,NA,5,5,7,7
"3847",620802102,NA,1,"Contract",65000,1,63,264,NA,1,4,4,78,6,6,5,10,2,"城镇治疗",5,5,3,NA,NA,NA,NA,NA,3,NA
"3848",620803101,NA,1,"Contract",26400,1,57,550,NA,1,1,1,78,1,10,10,5,2,"城镇治疗",5,5,1,NA,NA,NA,NA,NA,1,NA
"3849",620803103,NA,1,"Contract",84000,1,820,1200,NA,5,5,4,78,3,7,10,10,1,"城镇治疗",1,1,5,1,7,77,5,NA,0,5
"3850",620804102,NA,0,"Dispatch",75000,1,873,710,6000,1,4,4,78,6,5,5,6,2,"城镇治疗",1,5,4,1,4,NA,5,5,0,0
"3851",620813103,NA,1,"Contract",70000,1,0,NA,NA,1,2,3,79,4,6,7,8,2,"城镇治疗",1,1,4,1,6,NA,5,NA,2,7
"3852",620818105,NA,1,"Dispatch",55000,5,NA,360,NA,5,4,4,2,4,8,8,8,2,"新型农村",1,1,5,1,6,77,5,5,4,7
"3853",620818106,NA,0,"Contract",60000,5,NA,NA,NA,5,4,3,79,7,7,7,6,2,"一无所有",1,1,5,1,7,NA,5,5,0,7
"3854",620823107,NA,1,"Contract",150000,1,1130,920,NA,5,4,4,1,1,7,7,4,1,"城镇治疗",1,1,5,1,7,4,5,5,0,7
"3855",620826103,NA,1,"Contract",30000,1,0,0,500,5,4,5,78,4,10,10,6,2,"新型农村",1,5,3,5,3,NA,5,5,3,2
"3856",620828104,NA,1,"Contract",50000,5,NA,0,NA,5,4,4,78,5,5,5,6,1,"新型农村",1,5,3,1,5,NA,5,5,0,2
"3857",620834104,NA,1,"Dispatch",30000,5,NA,NA,NA,5,2,4,78,5,9,6,7,1,"新型农村",1,5,3,7,5,NA,5,5,2,2
"3858",620836102,NA,1,"Contract",2200,5,NA,NA,NA,1,1,2,78,5,8,8,5,1,"新型农村",5,5,3,NA,5,NA,NA,5,4,NA
"3859",620837102,NA,1,"Contract",58000,5,NA,150,NA,5,4,4,78,5,5,5,4,2,"新型农村",5,5,4,NA,3,4,NA,5,1,NA
"3860",620843103,NA,1,"Contract",17000,5,NA,NA,NA,5,4,5,78,5,5,3,4,2,"新型农村",5,5,3,NA,NA,NA,NA,5,2,NA
"3861",620844106,NA,0,"Dispatch",43200,5,NA,NA,200,5,4,4,78,5,3,6,6,2,"新型农村",5,5,3,NA,4,NA,NA,5,0,NA
"3862",620847106,NA,1,"Contract",45600,5,NA,NA,NA,5,2,2,78,5,10,10,9,2,"新型农村",5,5,3,NA,5,77,NA,5,3,NA
"3863",620847107,NA,0,"Contract",63600,5,NA,NA,NA,5,4,3,78,5,9,10,8,2,"新型农村",5,5,2,NA,5,1,NA,5,3,NA
"3864",620860104,NA,0,"Contract",26000,1,28,380,NA,1,3,3,78,6,6,8,10,2,"新型农村",5,5,3,NA,5,NA,NA,5,2,NA
"3865",620863103,NA,1,"Contract",41000,1,100,450,NA,5,4,4,78,5,10,8,10,2,"城镇治疗",1,5,4,7,5,NA,5,5,3,3
"3866",620863104,NA,0,"Contract",36600,1,300,300,NA,5,3,4,78,5,5,5,5,1,"城镇治疗",1,1,4,1,7,NA,5,5,1,7
"3867",620869431,NA,0,"Contract",50000,1,400,1000,NA,5,4,4,78,5,10,8,10,2,"城镇治疗",1,5,4,3,5,NA,5,5,0,1
"3868",620871105,NA,0,"Dispatch",55000,5,NA,370,1000,5,3,4,2,5,10,6,8,2,"城镇治疗",1,5,4,1,6,NA,5,5,0,7
